,like,reply,retweet,time,username,status,tweet_link,prediction,hashtag
10,0,0,0,2023-07-08 15:42:48,@chacha_stp,1677599100932595712,https://twitter.com/@chacha_stp/status/1677599100932595712,1,#PeShan
13,0,0,0,2023-07-08 15:34:49,@WrPecel,1677597092188127234,https://twitter.com/@WrPecel/status/1677597092188127234,1,#PeShan
20,0,0,0,2023-07-08 15:16:46,@JakartaFairID,1677592549786271744,https://twitter.com/@JakartaFairID/status/1677592549786271744,1,#JakartaFair2023
35,0,0,0,2023-07-08 14:27:11,@sehunapiyak10,1677580071148875776,https://twitter.com/@sehunapiyak10/status/1677580071148875776,1,#JakartaFair2023
37,0,0,0,2023-07-08 14:24:38,@hariowcks,1677579431286820864,https://twitter.com/@hariowcks/status/1677579431286820864,1,#PeShan
38,0,0,0,2023-07-08 14:23:50,@Fais_KW,1677579227120664576,https://twitter.com/@Fais_KW/status/1677579227120664576,1,#PeShan
53,0,0,2,2023-07-08 13:31:00,@elleminerale,1677565932221386752,https://twitter.com/@elleminerale/status/1677565932221386752,0,#zonauang
54,0,0,2,2023-07-08 13:31:00,@elleminerale,1677565932221386752,https://twitter.com/@elleminerale/status/1677565932221386752,0,#zonaprj
73,0,0,0,2023-07-08 12:22:41,@JakartaFairID,1677548739622481920,https://twitter.com/@JakartaFairID/status/1677548739622481920,1,#JakartaFair2023
74,0,0,0,2023-07-08 12:22:41,@JakartaFairID,1677548739622481920,https://twitter.com/@JakartaFairID/status/1677548739622481920,1,#JakartaFair
82,0,0,0,2023-07-08 11:48:34,@ccheelsieeu,1677540152460316672,https://twitter.com/@ccheelsieeu/status/1677540152460316672,1,#zonajajan
83,0,0,0,2023-07-08 11:48:34,@ccheelsieeu,1677540152460316672,https://twitter.com/@ccheelsieeu/status/1677540152460316672,1,#zonauang
84,0,0,0,2023-07-08 11:48:34,@ccheelsieeu,1677540152460316672,https://twitter.com/@ccheelsieeu/status/1677540152460316672,1,#zonaBU
86,0,2,0,2023-07-08 11:40:54,@JakartaFairID,1677538224296824833,https://twitter.com/@JakartaFairID/status/1677538224296824833,0,#JakartaFair2023
98,0,0,0,2023-07-08 10:51:00,@jaringanprima,1677525665346887680,https://twitter.com/@jaringanprima/status/1677525665346887680,1,#MudahPakaiPRIMA
100,0,0,0,2023-07-08 10:45:51,@Erwinnarif,1677524371710283777,https://twitter.com/@Erwinnarif/status/1677524371710283777,1,#FionyMail
121,2,0,0,2023-07-08 08:45:40,@JakartaFairID,1677494125321678853,https://twitter.com/@JakartaFairID/status/1677494125321678853,0,#JakartaFair2023
124,0,0,0,2023-07-08 08:35:14,@jirokumaww,1677491501155356672,https://twitter.com/@jirokumaww/status/1677491501155356672,1,#GREply
134,0,0,0,2023-07-08 07:34:25,@Bumn_ende_Hebat,1677476194823045120,https://twitter.com/@Bumn_ende_Hebat/status/1677476194823045120,0,#PerumnasdiPRJ
135,0,0,0,2023-07-08 07:34:25,@Bumn_ende_Hebat,1677476194823045120,https://twitter.com/@Bumn_ende_Hebat/status/1677476194823045120,0,#BeraniBeliRumah
136,0,0,0,2023-07-08 07:34:25,@Bumn_ende_Hebat,1677476194823045120,https://twitter.com/@Bumn_ende_Hebat/status/1677476194823045120,0,#Perumnas
137,0,0,0,2023-07-08 07:34:25,@Bumn_ende_Hebat,1677476194823045120,https://twitter.com/@Bumn_ende_Hebat/status/1677476194823045120,0,#PasBuatMilenial
157,1,0,0,2023-07-08 02:17:26,@Andika_FJKT48,1677396423258808320,https://twitter.com/@Andika_FJKT48/status/1677396423258808320,1,#CallieAnswer
164,0,0,0,2023-07-08 00:55:46,@AriobimoY,1677375870196142080,https://twitter.com/@AriobimoY/status/1677375870196142080,1,#AshelPM
167,0,0,0,2023-07-08 00:44:23,@mhamdizy__,1677373008128901121,https://twitter.com/@mhamdizy__/status/1677373008128901121,1,#Freytalk
179,0,0,0,2023-07-08 00:03:03,@Lyyyyy1106,1677362605541953536,https://twitter.com/@Lyyyyy1106/status/1677362605541953536,1,#freytalk
180,0,0,0,2023-07-08 00:01:20,@Rp_Jaff,1677362173910323200,https://twitter.com/@Rp_Jaff/status/1677362173910323200,1,#Freytalk
181,0,0,0,2023-07-08 00:00:32,@DagDigDugDeerr,1677361971539382272,https://twitter.com/@DagDigDugDeerr/status/1677361971539382272,0,#CallieAnswer
192,0,1,0,2023-07-07 23:34:01,@energiattp,1677355296921100289,https://twitter.com/@energiattp/status/1677355296921100289,0,#zonajajan
193,0,1,0,2023-07-07 23:34:01,@energiattp,1677355296921100289,https://twitter.com/@energiattp/status/1677355296921100289,0,#zonaba
194,0,1,0,2023-07-07 23:34:01,@energiattp,1677355296921100289,https://twitter.com/@energiattp/status/1677355296921100289,0,#zonauangᅠ
199,0,1,0,2023-07-07 23:17:21,@erwattgr,1677351101866348545,https://twitter.com/@erwattgr/status/1677351101866348545,1,#jkt48
200,0,1,0,2023-07-07 23:17:21,@erwattgr,1677351101866348545,https://twitter.com/@erwattgr/status/1677351101866348545,1,#JakartaFair2023
253,0,0,0,2023-07-07 21:02:59,@ianxiiiviii,1677317287412465666,https://twitter.com/@ianxiiiviii/status/1677317287412465666,1,#PeShan
255,0,1,0,2023-07-07 20:58:47,@tarigummy,1677316230657589249,https://twitter.com/@tarigummy/status/1677316230657589249,1,#Zonajajan
256,0,1,0,2023-07-07 20:58:47,@tarigummy,1677316230657589249,https://twitter.com/@tarigummy/status/1677316230657589249,1,#zonauang
258,0,0,0,2023-07-07 20:52:54,@NatadyaPratama,1677314752396001281,https://twitter.com/@NatadyaPratama/status/1677314752396001281,1,#PeShan
287,0,0,0,2023-07-07 19:31:03,@_21Riz,1677294154047713282,https://twitter.com/@_21Riz/status/1677294154047713282,1,#ChriStory
290,2,1,0,2023-07-07 19:29:29,@JakartaFairID,1677293758399004672,https://twitter.com/@JakartaFairID/status/1677293758399004672,1,#JakartaFair2023
293,0,1,0,2023-07-07 19:19:08,@JakartaFairID,1677291155996958721,https://twitter.com/@JakartaFairID/status/1677291155996958721,1,#JakartaFair2023
294,0,1,0,2023-07-07 19:19:08,@JakartaFairID,1677291155996958721,https://twitter.com/@JakartaFairID/status/1677291155996958721,1,#JakartaFair
295,0,0,0,2023-07-07 19:18:37,@rizkiakyy2,1677291025587671040,https://twitter.com/@rizkiakyy2/status/1677291025587671040,1,#ChriStory
303,1,1,0,2023-07-07 18:47:53,@JakartaFairID,1677283290594816001,https://twitter.com/@JakartaFairID/status/1677283290594816001,1,#JakartaFair2023
304,1,1,0,2023-07-07 18:47:53,@JakartaFairID,1677283290594816001,https://twitter.com/@JakartaFairID/status/1677283290594816001,1,#JakartaFair
305,1,1,0,2023-07-07 18:47:53,@JakartaFairID,1677283290594816001,https://twitter.com/@JakartaFairID/status/1677283290594816001,1,#JakartaFair
318,0,0,0,2023-07-07 18:20:49,@_futarisaison,1677276478600515586,https://twitter.com/@_futarisaison/status/1677276478600515586,1,#ChriStory
323,0,0,0,2023-07-07 18:04:32,@dann_ishere,1677272380446744576,https://twitter.com/@dann_ishere/status/1677272380446744576,0,#FeniMail
325,0,0,0,2023-07-07 18:00:56,@krscrskrs,1677271474485481473,https://twitter.com/@krscrskrs/status/1677271474485481473,1,#Fenimail
328,0,0,0,2023-07-07 17:51:21,@pshfrmn16,1677269063259795456,https://twitter.com/@pshfrmn16/status/1677269063259795456,0,#christory
334,216,1,3,2023-07-07 17:43:20,@GraciasFans_INA,1677267045673754624,https://twitter.com/@GraciasFans_INA/status/1677267045673754624,1,#GREply
335,0,1,0,2023-07-07 17:40:03,@dingrahman,1677266220532535298,https://twitter.com/@dingrahman/status/1677266220532535298,1,#answerella
343,0,0,0,2023-07-07 17:10:21,@KyyAlf21,1677258746786103296,https://twitter.com/@KyyAlf21/status/1677258746786103296,1,#ChriStory
344,0,0,0,2023-07-07 17:06:43,@raxxywinz,1677257829412139015,https://twitter.com/@raxxywinz/status/1677257829412139015,1,#PeShan
345,0,0,0,2023-07-07 17:05:04,@rexusdre,1677257413706280960,https://twitter.com/@rexusdre/status/1677257413706280960,1,#PeShan
346,0,0,0,2023-07-07 17:03:27,@irullis,1677257008695898113,https://twitter.com/@irullis/status/1677257008695898113,1,#PeShan
349,0,0,0,2023-07-07 16:54:10,@yamasakitu,1677254670966992896,https://twitter.com/@yamasakitu/status/1677254670966992896,0,#prj
350,0,0,0,2023-07-07 16:54:10,@yamasakitu,1677254670966992896,https://twitter.com/@yamasakitu/status/1677254670966992896,0,#kuliner
356,0,0,0,2023-07-07 16:28:09,@arynishb_,1677248126573502465,https://twitter.com/@arynishb_/status/1677248126573502465,1,#UN1TYJakartaFair
357,0,0,0,2023-07-07 16:28:09,@arynishb_,1677248126573502465,https://twitter.com/@arynishb_/status/1677248126573502465,1,#UN1TYxTBA
358,0,0,0,2023-07-07 16:27:52,@sukmaSyf,1677248053915561984,https://twitter.com/@sukmaSyf/status/1677248053915561984,1,#PeShan
359,0,0,0,2023-07-07 16:27:16,@aku_koceng,1677247902782193664,https://twitter.com/@aku_koceng/status/1677247902782193664,1,#PeShan
360,0,0,0,2023-07-07 16:26:02,@JambuBiji08,1677247593750106112,https://twitter.com/@JambuBiji08/status/1677247593750106112,1,#PeShan
361,0,0,0,2023-07-07 16:25:50,@ilmanfrzhdyt,1677247542701203456,https://twitter.com/@ilmanfrzhdyt/status/1677247542701203456,1,#ChriStory
364,0,0,0,2023-07-07 16:16:41,@arynishb_,1677245239260766208,https://twitter.com/@arynishb_/status/1677245239260766208,1,#UN1TYJakartaFair
365,0,0,0,2023-07-07 16:16:41,@arynishb_,1677245239260766208,https://twitter.com/@arynishb_/status/1677245239260766208,1,#UN1TYxTBA
366,0,0,0,2023-07-07 16:16:23,@DiasAlfareza,1677245164807680000,https://twitter.com/@DiasAlfareza/status/1677245164807680000,1,#Peshan
369,0,0,0,2023-07-07 16:14:29,@eprill05,1677244685285494785,https://twitter.com/@eprill05/status/1677244685285494785,1,#PeShan
371,0,0,0,2023-07-07 16:13:05,@lolashna,1677244334624866305,https://twitter.com/@lolashna/status/1677244334624866305,1,#PeShan
372,0,0,0,2023-07-07 16:13:00,@jessiaddict,1677244313405898752,https://twitter.com/@jessiaddict/status/1677244313405898752,1,#JawabJeci
373,0,0,0,2023-07-07 16:12:12,@syddks_____,1677244112364511232,https://twitter.com/@syddks_____/status/1677244112364511232,0,#PeShan
374,1,0,0,2023-07-07 16:10:38,@aul_MT,1677243717722443778,https://twitter.com/@aul_MT/status/1677243717722443778,1,#ChriStory
375,1,1,0,2023-07-07 16:09:52,@chacha_stp,1677243522511171584,https://twitter.com/@chacha_stp/status/1677243522511171584,1,#PeShan
378,0,0,0,2023-07-07 16:08:42,@Nlutfiaeni6,1677243232647020545,https://twitter.com/@Nlutfiaeni6/status/1677243232647020545,1,#PeShan
379,0,0,0,2023-07-07 16:07:55,@5unshane_,1677243035107880960,https://twitter.com/@5unshane_/status/1677243035107880960,1,#PeShan
380,0,0,0,2023-07-07 16:07:36,@WrPecel,1677242952014516225,https://twitter.com/@WrPecel/status/1677242952014516225,1,#PeShan
381,1,0,0,2023-07-07 16:07:21,@kaedeharaaaa0,1677242891440394246,https://twitter.com/@kaedeharaaaa0/status/1677242891440394246,1,#jawabjeci
382,0,0,0,2023-07-07 16:06:36,@GryMust9802,1677242702541516801,https://twitter.com/@GryMust9802/status/1677242702541516801,1,#PeShan
385,0,0,0,2023-07-07 16:05:43,@WrPecel,1677242479672967169,https://twitter.com/@WrPecel/status/1677242479672967169,1,#ChriStory
386,0,0,0,2023-07-07 16:05:40,@marpelandfreya,1677242465538170880,https://twitter.com/@marpelandfreya/status/1677242465538170880,1,#PeShan
387,0,1,0,2023-07-07 16:05:18,@Nfayra1,1677242375067045888,https://twitter.com/@Nfayra1/status/1677242375067045888,1,#PeShan
388,0,0,0,2023-07-07 16:05:13,@AsrilAnhar11,1677242352564584450,https://twitter.com/@AsrilAnhar11/status/1677242352564584450,1,#peShan
389,0,0,0,2023-07-07 16:05:03,@Erwinnarif,1677242310734782465,https://twitter.com/@Erwinnarif/status/1677242310734782465,1,#ChriStory
390,0,0,0,2023-07-07 16:04:15,@tassynp,1677242112386162688,https://twitter.com/@tassynp/status/1677242112386162688,1,#PeShan
391,0,0,0,2023-07-07 16:03:37,@chasanfaqih_,1677241949538123776,https://twitter.com/@chasanfaqih_/status/1677241949538123776,1,#ChriStory
392,0,0,0,2023-07-07 16:02:59,@jawapang,1677241792838922241,https://twitter.com/@jawapang/status/1677241792838922241,1,#fenimail
393,3,0,0,2023-07-07 16:02:04,@piiaanthoni,1677241561070047232,https://twitter.com/@piiaanthoni/status/1677241561070047232,1,#ChriStory
394,0,0,0,2023-07-07 16:01:01,@JusufIqbal1,1677241298506625024,https://twitter.com/@JusufIqbal1/status/1677241298506625024,1,#AnswerElla
395,0,0,0,2023-07-07 16:01:00,@kitsurugi4,1677241294261993472,https://twitter.com/@kitsurugi4/status/1677241294261993472,0,#PeShan
396,0,0,0,2023-07-07 16:01:00,@sulthanjuli,1677241291976081414,https://twitter.com/@sulthanjuli/status/1677241291976081414,1,#PeShan
397,0,0,0,2023-07-07 16:00:58,@oshidino,1677241286510903298,https://twitter.com/@oshidino/status/1677241286510903298,1,#PeShan
398,0,0,0,2023-07-07 16:00:52,@someone_zen,1677241258442641408,https://twitter.com/@someone_zen/status/1677241258442641408,1,#christory
399,0,0,0,2023-07-07 16:00:18,@overushed,1677241117115564034,https://twitter.com/@overushed/status/1677241117115564034,1,#PeShan
400,0,0,0,2023-07-07 15:59:35,@garamasin18,1677240935523160066,https://twitter.com/@garamasin18/status/1677240935523160066,1,#christory
401,1,0,0,2023-07-07 15:59:29,@creamyyy04,1677240911984746496,https://twitter.com/@creamyyy04/status/1677240911984746496,1,#PeShan
402,0,0,0,2023-07-07 15:59:24,@ayy_mrshn,1677240888077197312,https://twitter.com/@ayy_mrshn/status/1677240888077197312,1,#PeShan
403,0,0,0,2023-07-07 15:59:19,@thepinkpiggy,1677240868334624769,https://twitter.com/@thepinkpiggy/status/1677240868334624769,1,#PeShan
405,0,0,0,2023-07-07 15:59:00,@silversky420,1677240787518783489,https://twitter.com/@silversky420/status/1677240787518783489,1,#ChriStory
407,0,0,0,2023-07-07 15:58:27,@aditpanji1,1677240652663492608,https://twitter.com/@aditpanji1/status/1677240652663492608,1,#AnswerElla
408,0,0,0,2023-07-07 15:58:17,@byedavin,1677240609831264257,https://twitter.com/@byedavin/status/1677240609831264257,1,#Peshan
409,0,0,0,2023-07-07 15:57:52,@TMbadru_,1677240503639883778,https://twitter.com/@TMbadru_/status/1677240503639883778,1,#ChriStory
410,1,1,0,2023-07-07 15:57:24,@andwellll,1677240386102898688,https://twitter.com/@andwellll/status/1677240386102898688,1,#answerella
411,0,0,0,2023-07-07 15:57:22,@putri_azaliamr,1677240377294872577,https://twitter.com/@putri_azaliamr/status/1677240377294872577,1,#PeShan
413,0,3,0,2023-07-07 15:37:55,@awesomemangas,1677235482105888768,https://twitter.com/@awesomemangas/status/1677235482105888768,0,#zonauang
425,0,0,0,2023-07-07 15:05:48,@Erwinnarif,1677227400411889666,https://twitter.com/@Erwinnarif/status/1677227400411889666,1,#FionyMail
443,10,5,2,2023-07-07 13:34:30,@JakartaFairID,1677204426803789825,https://twitter.com/@JakartaFairID/status/1677204426803789825,0,#JakartaFair2023
445,0,0,0,2023-07-07 13:23:05,@Maysyaroh_01,1677201551553863681,https://twitter.com/@Maysyaroh_01/status/1677201551553863681,0,#GREply
463,0,0,0,2023-07-07 12:01:04,@ShanSho_,1677180911593615360,https://twitter.com/@ShanSho_/status/1677180911593615360,0,#GREply
471,0,0,0,2023-07-07 11:35:06,@overushed,1677174375425126400,https://twitter.com/@overushed/status/1677174375425126400,1,#GREply
481,0,0,0,2023-07-07 11:21:04,@kalishaavr,1677170846367096832,https://twitter.com/@kalishaavr/status/1677170846367096832,1,#GREply
483,0,0,0,2023-07-07 11:18:30,@5unshane_,1677170199194406914,https://twitter.com/@5unshane_/status/1677170199194406914,1,#GREply
485,0,0,0,2023-07-07 11:17:27,@Rp_Jaff,1677169933757878272,https://twitter.com/@Rp_Jaff/status/1677169933757878272,1,#GrePly
498,1,1,0,2023-07-07 10:23:47,@gurezhe,1677156429940293638,https://twitter.com/@gurezhe/status/1677156429940293638,1,#Greply
505,0,0,0,2023-07-07 09:39:16,@gusaggnar,1677145226857824256,https://twitter.com/@gusaggnar/status/1677145226857824256,1,#SendToOlali
507,1,0,0,2023-07-07 09:36:56,@DagDigDugDeerr,1677144639827230720,https://twitter.com/@DagDigDugDeerr/status/1677144639827230720,1,#SendToOlali
521,0,2,0,2023-07-07 08:04:45,@wulanhartono178,1677121442406871041,https://twitter.com/@wulanhartono178/status/1677121442406871041,1,#TGIF
525,2,0,0,2023-07-07 07:13:41,@17avidsalim,1677108589620768768,https://twitter.com/@17avidsalim/status/1677108589620768768,0,#TGIFreday
565,0,1,0,2023-07-06 22:01:36,@Cecilliashfa,1676969651841155080,https://twitter.com/@Cecilliashfa/status/1676969651841155080,1,#prj
566,0,1,0,2023-07-06 22:01:36,@Cecilliashfa,1676969651841155080,https://twitter.com/@Cecilliashfa/status/1676969651841155080,1,#jastip
567,0,2,0,2023-07-06 22:00:53,@nanodoyie,1676969470919847936,https://twitter.com/@nanodoyie/status/1676969470919847936,1,#zonauang
568,0,2,0,2023-07-06 22:00:53,@nanodoyie,1676969470919847936,https://twitter.com/@nanodoyie/status/1676969470919847936,1,#Zonajajan
569,0,2,0,2023-07-06 22:00:53,@nanodoyie,1676969470919847936,https://twitter.com/@nanodoyie/status/1676969470919847936,1,#jastipvs
570,0,2,0,2023-07-06 22:00:53,@nanodoyie,1676969470919847936,https://twitter.com/@nanodoyie/status/1676969470919847936,1,#victoriasecret
571,0,2,0,2023-07-06 22:00:53,@nanodoyie,1676969470919847936,https://twitter.com/@nanodoyie/status/1676969470919847936,1,#shopee77
586,0,0,0,2023-07-06 21:05:40,@caramel54098482,1676955575249408000,https://twitter.com/@caramel54098482/status/1676955575249408000,1,#jkt48
595,3,0,0,2023-07-06 20:00:03,@JakartaFairID,1676939065315430402,https://twitter.com/@JakartaFairID/status/1676939065315430402,1,#JakartaFair2023
602,2,1,0,2023-07-06 19:36:11,@JakartaFairID,1676933058883391488,https://twitter.com/@JakartaFairID/status/1676933058883391488,1,#JakartaFair2023
615,0,2,0,2023-07-06 18:43:04,@conquerorxx0,1676919690906705921,https://twitter.com/@conquerorxx0/status/1676919690906705921,1,#prj
616,0,2,0,2023-07-06 18:43:04,@conquerorxx0,1676919690906705921,https://twitter.com/@conquerorxx0/status/1676919690906705921,1,#jakartafair
617,0,2,0,2023-07-06 18:43:04,@conquerorxx0,1676919690906705921,https://twitter.com/@conquerorxx0/status/1676919690906705921,1,#tba
618,0,2,0,2023-07-06 18:43:04,@conquerorxx0,1676919690906705921,https://twitter.com/@conquerorxx0/status/1676919690906705921,1,#bekasi
626,1,0,0,2023-07-06 17:47:06,@JakartaFairID,1676905605515329537,https://twitter.com/@JakartaFairID/status/1676905605515329537,1,#JakartaFair2023
628,1,0,0,2023-07-06 17:36:34,@JakartaFairID,1676902953918304256,https://twitter.com/@JakartaFairID/status/1676902953918304256,0,#JakartaFair
629,1,0,0,2023-07-06 17:36:34,@JakartaFairID,1676902953918304256,https://twitter.com/@JakartaFairID/status/1676902953918304256,0,#JakartaFair2023
647,1,0,0,2023-07-06 15:44:46,@JakartaFairID,1676874821639241730,https://twitter.com/@JakartaFairID/status/1676874821639241730,1,#JakartaFair2023
648,44,35,12,2023-07-06 15:35:45,@JakartaFairID,1676872552319418371,https://twitter.com/@JakartaFairID/status/1676872552319418371,1,#JakartaFair2023
661,0,3,0,2023-07-06 13:06:28,@ltwdewi,1676834983997243392,https://twitter.com/@ltwdewi/status/1676834983997243392,1,#zonauang
662,0,3,0,2023-07-06 13:06:28,@ltwdewi,1676834983997243392,https://twitter.com/@ltwdewi/status/1676834983997243392,1,#zonajajan
663,0,3,0,2023-07-06 13:06:28,@ltwdewi,1676834983997243392,https://twitter.com/@ltwdewi/status/1676834983997243392,1,#prj
664,0,3,0,2023-07-06 13:06:28,@ltwdewi,1676834983997243392,https://twitter.com/@ltwdewi/status/1676834983997243392,1,#pekanrayajakarta
672,1,0,0,2023-07-06 11:21:42,@bukanmeijunii,1676808617641787392,https://twitter.com/@bukanmeijunii/status/1676808617641787392,1,#zonauang
681,0,0,0,2023-07-06 10:23:22,@nayanapeach101,1676793935015059457,https://twitter.com/@nayanapeach101/status/1676793935015059457,0,#prj
682,0,0,0,2023-07-06 10:23:22,@nayanapeach101,1676793935015059457,https://twitter.com/@nayanapeach101/status/1676793935015059457,0,#jakartafair
687,2,0,0,2023-07-06 09:30:31,@JakartaFairID,1676780637905367040,https://twitter.com/@JakartaFairID/status/1676780637905367040,1,#JakartaFair
688,2,0,0,2023-07-06 09:30:31,@JakartaFairID,1676780637905367040,https://twitter.com/@JakartaFairID/status/1676780637905367040,1,#JakartaFair2023
689,2,0,0,2023-07-06 09:30:31,@JakartaFairID,1676780637905367040,https://twitter.com/@JakartaFairID/status/1676780637905367040,1,#JakartaFair
690,2,0,0,2023-07-06 09:30:31,@JakartaFairID,1676780637905367040,https://twitter.com/@JakartaFairID/status/1676780637905367040,1,#JakartaFair
691,1,0,0,2023-07-06 09:25:04,@JakartaFairID,1676779263318700032,https://twitter.com/@JakartaFairID/status/1676779263318700032,1,#JakartaFair2023
733,0,1,0,2023-07-05 22:55:19,·,1676620781609160708,https://twitter.com/·/status/1676620781609160708,0,#zonauangᅠ
751,0,4,0,2023-07-05 22:02:45,@wmoon_clown,1676607552526729217,https://twitter.com/@wmoon_clown/status/1676607552526729217,1,#zonauang
752,0,4,0,2023-07-05 22:02:45,@wmoon_clown,1676607552526729217,https://twitter.com/@wmoon_clown/status/1676607552526729217,1,#zonajajan
753,0,2,0,2023-07-05 21:57:51,@hell0raa,1676606319900389376,https://twitter.com/@hell0raa/status/1676606319900389376,1,#prj
754,0,2,0,2023-07-05 21:57:51,@hell0raa,1676606319900389376,https://twitter.com/@hell0raa/status/1676606319900389376,1,#jastipprj
783,0,2,0,2023-07-05 20:01:08,@sftniee,1676576950503227397,https://twitter.com/@sftniee/status/1676576950503227397,1,#zonauang
784,0,2,0,2023-07-05 20:01:08,@sftniee,1676576950503227397,https://twitter.com/@sftniee/status/1676576950503227397,1,#zonajajanᅠᅠᅠ
869,2,0,0,2023-07-05 09:22:38,@JakartaFairID,1676416266461126656,https://twitter.com/@JakartaFairID/status/1676416266461126656,0,#JakartaFair2023
870,2,0,0,2023-07-05 09:22:38,@JakartaFairID,1676416266461126656,https://twitter.com/@JakartaFairID/status/1676416266461126656,0,#JakartaFair
875,0,5,0,2023-07-05 07:34:56,@angkasarunika,1676389162835144704,https://twitter.com/@angkasarunika/status/1676389162835144704,1,#zonauang
910,0,0,0,2023-07-04 23:18:56,@wndran_,1676264340268421126,https://twitter.com/@wndran_/status/1676264340268421126,1,#prj
911,0,0,0,2023-07-04 23:18:56,@wndran_,1676264340268421126,https://twitter.com/@wndran_/status/1676264340268421126,1,#hphilang
925,0,3,0,2023-07-04 21:48:49,@pvsrant,1676241659930222595,https://twitter.com/@pvsrant/status/1676241659930222595,1,#jastip
926,0,3,0,2023-07-04 21:48:49,@pvsrant,1676241659930222595,https://twitter.com/@pvsrant/status/1676241659930222595,1,#prj
941,0,0,0,2023-07-04 20:39:09,@JakartaFairID,1676224129354317826,https://twitter.com/@JakartaFairID/status/1676224129354317826,1,#JakartaFair2023
943,0,0,0,2023-07-04 20:36:51,@JakartaFairID,1676223550506823682,https://twitter.com/@JakartaFairID/status/1676223550506823682,1,#JakartaFair2023
952,0,3,0,2023-07-04 20:00:15,@knifke,1676214338854727681,https://twitter.com/@knifke/status/1676214338854727681,0,#zonauang
994,0,0,0,2023-07-04 17:12:40,@nameiseka,1676172165639720961,https://twitter.com/@nameiseka/status/1676172165639720961,0,#prj
995,0,0,0,2023-07-04 17:12:40,@nameiseka,1676172165639720961,https://twitter.com/@nameiseka/status/1676172165639720961,0,#macet
1005,0,1,0,2023-07-04 16:13:11,@AwasAdaBOMB,1676157197091479552,https://twitter.com/@AwasAdaBOMB/status/1676157197091479552,1,#prj
1008,25,3,14,2023-07-04 15:58:23,@PT_Transjakarta,1676153470011973632,https://twitter.com/@PT_Transjakarta/status/1676153470011973632,0,#INFOTRANSJAKARTA
1013,0,0,0,2023-07-04 15:32:39,@JakartaFairID,1676146996368007168,https://twitter.com/@JakartaFairID/status/1676146996368007168,0,#JakartaFair2023
1021,0,0,0,2023-07-04 15:01:33,@bubuyuta_,1676139168873975808,https://twitter.com/@bubuyuta_/status/1676139168873975808,1,#SayaMauMelamarAnakOm
1032,0,1,0,2023-07-04 13:52:28,@JakartaFairID,1676121780665335808,https://twitter.com/@JakartaFairID/status/1676121780665335808,0,#JakartaFair2023
1055,0,0,0,2023-07-04 10:24:51,@JakartaFairID,1676069536062373888,https://twitter.com/@JakartaFairID/status/1676069536062373888,0,#JakartaFair
1056,0,0,0,2023-07-04 10:24:51,@JakartaFairID,1676069536062373888,https://twitter.com/@JakartaFairID/status/1676069536062373888,0,#JakartaFair2023
1069,0,0,0,2023-07-04 08:40:32,@IkehSodiq73362,1676043280348512256,https://twitter.com/@IkehSodiq73362/status/1676043280348512256,1,#BLACKPINKxBSTHydePark
1076,1,0,0,2023-07-04 03:29:09,@RidwanHusaini3,1675964918376583169,https://twitter.com/@RidwanHusaini3/status/1675964918376583169,1,#prj
1077,1,0,0,2023-07-04 03:29:09,@RidwanHusaini3,1675964918376583169,https://twitter.com/@RidwanHusaini3/status/1675964918376583169,1,#spgmayasi
1078,1,0,0,2023-07-04 03:29:09,@RidwanHusaini3,1675964918376583169,https://twitter.com/@RidwanHusaini3/status/1675964918376583169,1,#spg
1084,0,2,0,2023-07-04 02:05:45,@swittguurl,1675943931828375552,https://twitter.com/@swittguurl/status/1675943931828375552,0,#zonauang
1098,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#prjkemayoran
1099,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#bantuan
1100,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#wargatwitter
1101,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#hphilang
1102,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#wargame
1103,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#wargakpop
1104,0,1,0,2023-07-03 23:53:19,@Brnaaaaa7,1675910602957684736,https://twitter.com/@Brnaaaaa7/status/1675910602957684736,0,#wargaanime
1131,0,3,0,2023-07-03 21:56:01,@ItsMeHelena02,1675881085224493056,https://twitter.com/@ItsMeHelena02/status/1675881085224493056,0,#zonauang
1137,1,0,1,2023-07-03 21:36:59,@kay__k13,1675876294830206981,https://twitter.com/@kay__k13/status/1675876294830206981,1,#태용버블
1138,1,0,1,2023-07-03 21:36:59,@kay__k13,1675876294830206981,https://twitter.com/@kay__k13/status/1675876294830206981,1,#툥블답장
1188,0,1,0,2023-07-03 18:59:29,@JakartaFairID,1675836658665807872,https://twitter.com/@JakartaFairID/status/1675836658665807872,0,#JakartaFair2023
