,like,reply,retweet,time,username,clean,prediction
100087,1,0,0,2023-06-25 14:19:43,@JakartaFairID,tetap,0
100088,1,0,0,2023-06-25 14:19:43,@JakartaFairID,nyaman,0
100090,1,0,0,2023-06-25 14:19:43,@JakartaFairID,sobat,0
100091,1,0,0,2023-06-25 14:19:43,@JakartaFairID,jfk,0
100092,0,1,0,2023-06-25 14:16:02,@JakartaFairID,weekend,1
100094,0,1,0,2023-06-25 14:16:02,@JakartaFairID,admin,1
100095,0,1,0,2023-06-25 14:16:02,@JakartaFairID,mau,1
100096,0,1,0,2023-06-25 14:16:02,@JakartaFairID,ngajakin,1
100097,0,1,0,2023-06-25 14:16:02,@JakartaFairID,kamu,1
100098,0,1,0,2023-06-25 14:16:02,@JakartaFairID,sobat,1
100099,0,1,0,2023-06-25 14:16:02,@JakartaFairID,jfk,1
100102,0,1,0,2023-06-25 14:16:02,@JakartaFairID,cari,1
100103,0,1,0,2023-06-25 14:16:02,@JakartaFairID,cari,1
100104,0,1,0,2023-06-25 14:16:02,@JakartaFairID,furniture,1
100106,0,1,0,2023-06-25 14:16:02,@JakartaFairID,rumah,1
100107,0,1,0,2023-06-25 14:16:02,@JakartaFairID,bagai,1
100108,0,1,0,2023-06-25 14:16:02,@JakartaFairID,ragam,1
100109,0,1,0,2023-06-25 14:16:02,@JakartaFairID,furniture,1
100111,0,1,0,2023-06-25 14:16:02,@JakartaFairID,kamu,1
100112,0,1,0,2023-06-25 14:16:02,@JakartaFairID,temu,1
100114,0,1,0,2023-06-25 14:16:02,@JakartaFairID,apa,1
100116,0,1,0,2023-06-25 14:16:02,@JakartaFairID,iya,1
100117,0,1,0,2023-06-25 14:16:02,@JakartaFairID,yuk,1
100118,0,1,0,2023-06-25 14:16:02,@JakartaFairID,ikut,1
100119,0,1,0,2023-06-25 14:16:02,@JakartaFairID,seru,1
100120,0,1,0,2023-06-25 14:16:02,@JakartaFairID,admin,1
100122,0,2,0,2023-06-25 11:35:09,@JakartaFairID,banyak,1
100123,0,2,0,2023-06-25 11:35:09,@JakartaFairID,banget,1
100126,0,2,0,2023-06-25 11:35:09,@JakartaFairID,nanyain,1
100127,0,2,0,2023-06-25 11:35:09,@JakartaFairID,tiket,1
100128,0,2,0,2023-06-25 11:35:09,@JakartaFairID,beli,1
100129,0,2,0,2023-06-25 11:35:09,@JakartaFairID,langsung,1
100131,0,2,0,2023-06-25 11:35:09,@JakartaFairID,sedia,1
100132,0,2,0,2023-06-25 11:35:09,@JakartaFairID,iya,1
100133,0,2,0,2023-06-25 11:35:09,@JakartaFairID,khusus,1
100135,0,2,0,2023-06-25 11:35:09,@JakartaFairID,harga,1
100136,0,2,0,2023-06-25 11:35:09,@JakartaFairID,normal,1
100137,0,2,0,2023-06-25 11:35:09,@JakartaFairID,tiket,1
100139,0,2,0,2023-06-25 11:35:09,@JakartaFairID,konser,1
100140,0,2,0,2023-06-25 11:35:09,@JakartaFairID,tiket,1
100141,0,2,0,2023-06-25 11:35:09,@JakartaFairID,bundl,1
100142,0,2,0,2023-06-25 11:35:09,@JakartaFairID,kons,1
100143,0,2,0,2023-06-25 11:35:09,@JakartaFairID,register,1
100144,0,2,0,2023-06-25 11:35:09,@JakartaFairID,tiket,1
100145,0,2,0,2023-06-25 11:35:09,@JakartaFairID,bundl,1
100146,0,2,0,2023-06-25 11:35:09,@JakartaFairID,kons,1
100147,0,2,0,2023-06-25 11:35:09,@JakartaFairID,vip,1
100148,0,2,0,2023-06-25 11:35:09,@JakartaFairID,langsung,1
100149,0,2,0,2023-06-25 11:35:09,@JakartaFairID,cus,1
100152,0,2,0,2023-06-25 11:35:09,@JakartaFairID,ragu,1
100154,0,0,0,2023-06-24 14:29:47,@JakartaFairID,weekend,1
100156,0,0,0,2023-06-24 14:29:47,@JakartaFairID,kamu,1
100157,0,0,0,2023-06-24 14:29:47,@JakartaFairID,biasa,1
100158,0,0,0,2023-06-24 14:29:47,@JakartaFairID,tim,1
100159,0,0,0,2023-06-24 14:29:47,@JakartaFairID,kapai,1
100161,0,0,1,2023-06-24 11:14:02,@JakartaFairID,tiket,1
100162,0,0,1,2023-06-24 11:14:02,@JakartaFairID,langsung,1
100164,0,0,1,2023-06-24 11:14:02,@JakartaFairID,sedia,1
100165,0,0,1,2023-06-24 11:14:02,@JakartaFairID,iya,1
100166,0,0,1,2023-06-24 11:14:02,@JakartaFairID,khusus,1
100167,0,0,1,2023-06-24 11:14:02,@JakartaFairID,harga,1
100168,0,0,1,2023-06-24 11:14:02,@JakartaFairID,normal,1
100169,0,0,1,2023-06-24 11:14:02,@JakartaFairID,tiket,1
100170,0,0,1,2023-06-24 11:14:02,@JakartaFairID,masuk,1
100172,0,0,1,2023-06-24 11:14:02,@JakartaFairID,konser,1
100173,0,0,1,2023-06-24 11:14:02,@JakartaFairID,tiket,1
100174,0,0,1,2023-06-24 11:14:02,@JakartaFairID,bundl,1
100175,0,0,1,2023-06-24 11:14:02,@JakartaFairID,kons,1
100176,0,0,1,2023-06-24 11:14:02,@JakartaFairID,register,1
100177,0,0,1,2023-06-24 11:14:02,@JakartaFairID,tiket,1
100178,0,0,1,2023-06-24 11:14:02,@JakartaFairID,bundl,1
100179,0,0,1,2023-06-24 11:14:02,@JakartaFairID,kons,1
100180,0,0,1,2023-06-24 11:14:02,@JakartaFairID,vip,1
100181,0,0,1,2023-06-24 11:14:02,@JakartaFairID,ayo,1
100182,0,0,1,2023-06-24 11:14:02,@JakartaFairID,serbu,1
100183,0,0,1,2023-06-24 11:14:02,@JakartaFairID,tiket,1
100184,0,0,1,2023-06-24 11:14:02,@JakartaFairID,let,1
100185,0,0,1,2023-06-24 11:14:02,@JakartaFairID,have,1
100186,0,0,1,2023-06-24 11:14:02,@JakartaFairID,good,1
100187,0,0,1,2023-06-24 11:14:02,@JakartaFairID,time,1
100189,0,0,1,2023-06-24 11:14:02,@JakartaFairID,enjoy,1
100190,0,0,1,2023-06-24 11:14:02,@JakartaFairID,your,1
100191,0,0,1,2023-06-24 11:14:02,@JakartaFairID,weekend,1
100192,1,1,1,2023-06-24 09:06:22,@JakartaFairID,selamat,1
100193,1,1,1,2023-06-24 09:06:22,@JakartaFairID,pagi,1
100194,1,1,1,2023-06-24 09:06:22,@JakartaFairID,semua,1
100195,1,1,1,2023-06-24 09:06:22,@JakartaFairID,bagaimana,1
100196,1,1,1,2023-06-24 09:06:22,@JakartaFairID,suasana,1
100197,1,1,1,2023-06-24 09:06:22,@JakartaFairID,hati,1
100198,1,1,1,2023-06-24 09:06:22,@JakartaFairID,kalian,1
100199,1,1,1,2023-06-24 09:06:22,@JakartaFairID,hari,1
100201,1,1,1,2023-06-24 09:06:22,@JakartaFairID,admin,1
100202,1,1,1,2023-06-24 09:06:22,@JakartaFairID,harap,1
100203,1,1,1,2023-06-24 09:06:22,@JakartaFairID,kalian,1
100204,1,1,1,2023-06-24 09:06:22,@JakartaFairID,senantiasa,1
100205,1,1,1,2023-06-24 09:06:22,@JakartaFairID,bahagia,1
100206,1,1,1,2023-06-24 09:06:22,@JakartaFairID,iya,1
100207,1,1,1,2023-06-24 09:06:22,@JakartaFairID,hari,1
100209,1,1,1,2023-06-24 09:06:22,@JakartaFairID,buka,1
100210,1,1,1,2023-06-24 09:06:22,@JakartaFairID,jam,1
100211,1,1,1,2023-06-24 09:06:22,@JakartaFairID,wib,1
100212,1,1,1,2023-06-24 09:06:22,@JakartaFairID,iya,1
100213,1,1,1,2023-06-24 09:06:22,@JakartaFairID,ambil,1
100214,1,1,1,2023-06-24 09:06:22,@JakartaFairID,sempat,1
100215,1,1,1,2023-06-24 09:06:22,@JakartaFairID,libur,1
100216,1,1,1,2023-06-24 09:06:22,@JakartaFairID,weekend,1
100220,1,1,1,2023-06-24 09:06:22,@JakartaFairID,gaspoll,1
100221,0,0,0,2023-06-23 21:28:12,@JakartaFairID,terima,1
100222,0,0,0,2023-06-23 21:28:12,@JakartaFairID,kasih,1
100223,0,0,0,2023-06-23 21:28:12,@JakartaFairID,iya,1
100225,0,0,0,2023-06-23 21:28:12,@JakartaFairID,sobat,1
100226,0,0,0,2023-06-23 21:28:12,@JakartaFairID,jfk,1
100229,0,0,0,2023-06-23 21:28:12,@JakartaFairID,datang,1
100230,0,0,0,2023-06-23 21:28:12,@JakartaFairID,hari,1
100232,0,0,0,2023-06-23 21:28:12,@JakartaFairID,sehat,1
100233,0,0,0,2023-06-23 21:28:12,@JakartaFairID,sehat,1
100234,0,0,0,2023-06-23 21:28:12,@JakartaFairID,selalu,1
100236,0,0,0,2023-06-23 21:28:12,@JakartaFairID,bahagia,1
100237,0,0,0,2023-06-23 21:28:12,@JakartaFairID,selalu,1
100241,0,0,0,2023-06-23 21:28:12,@JakartaFairID,senang,1
100242,0,0,0,2023-06-23 21:28:12,@JakartaFairID,senang,1
100245,0,0,0,2023-06-23 21:28:12,@JakartaFairID,besok,1
100247,0,1,0,2023-06-23 18:00:35,@JakartaFairID,iya,1
100248,0,1,0,2023-06-23 18:00:35,@JakartaFairID,cukup,1
100249,0,1,0,2023-06-23 18:00:35,@JakartaFairID,intermezzonya,1
100251,0,1,0,2023-06-23 18:00:35,@JakartaFairID,lanjut,1
100253,0,1,0,2023-06-23 18:00:35,@JakartaFairID,yuk,1
100254,0,1,0,2023-06-23 18:00:35,@JakartaFairID,jalan,1
100255,0,1,0,2023-06-23 18:00:35,@JakartaFairID,jalan,1
100256,0,1,0,2023-06-23 18:00:35,@JakartaFairID,kali,1
100258,0,1,0,2023-06-23 18:00:35,@JakartaFairID,admin,1
100259,0,1,0,2023-06-23 18:00:35,@JakartaFairID,mau,1
100260,0,1,0,2023-06-23 18:00:35,@JakartaFairID,kasih,1
100261,0,1,0,2023-06-23 18:00:35,@JakartaFairID,tahu,1
100262,0,1,0,2023-06-23 18:00:35,@JakartaFairID,rangkai,1
100263,0,1,0,2023-06-23 18:00:35,@JakartaFairID,giat,1
100264,0,1,0,2023-06-23 18:00:35,@JakartaFairID,anak,1
100265,0,1,0,2023-06-23 18:00:35,@JakartaFairID,anak,1
100268,0,1,0,2023-06-23 18:00:35,@JakartaFairID,enggak,1
100269,0,1,0,2023-06-23 18:00:35,@JakartaFairID,ngebosenin,1
100271,0,1,0,2023-06-23 18:00:35,@JakartaFairID,senang,1
100273,0,0,0,2023-06-23 17:22:17,@JakartaFairID,admin,0
100275,0,0,0,2023-06-23 17:22:17,@JakartaFairID,mau,0
100276,0,0,0,2023-06-23 17:22:17,@JakartaFairID,kasih,0
100277,0,0,0,2023-06-23 17:22:17,@JakartaFairID,himbauan,0
100279,0,0,0,2023-06-23 17:22:17,@JakartaFairID,jaga,0
100280,0,0,0,2023-06-23 17:22:17,@JakartaFairID,bersih,0
100283,0,0,0,2023-06-23 17:22:17,@JakartaFairID,buang,0
100284,0,0,0,2023-06-23 17:22:17,@JakartaFairID,sampah,0
100285,0,0,0,2023-06-23 17:22:17,@JakartaFairID,sembarang,0
100286,0,0,0,2023-06-23 17:22:17,@JakartaFairID,ayo,0
100287,0,0,0,2023-06-23 17:22:17,@JakartaFairID,buang,0
100288,0,0,0,2023-06-23 17:22:17,@JakartaFairID,sampah,0
100290,0,0,0,2023-06-23 17:22:17,@JakartaFairID,tempat,0
100291,0,0,0,2023-06-23 17:22:17,@JakartaFairID,jaga,0
100292,0,0,0,2023-06-23 17:22:17,@JakartaFairID,tempat,0
100294,0,0,0,2023-06-23 17:22:17,@JakartaFairID,suasana,0
100295,0,0,0,2023-06-23 17:22:17,@JakartaFairID,tetap,0
100296,0,0,0,2023-06-23 17:22:17,@JakartaFairID,kondusif,0
100298,0,0,0,2023-06-23 17:22:17,@JakartaFairID,unjung,0
100302,0,1,0,2023-06-23 16:57:09,@JakartaFairID,mamah,1
100303,0,1,0,2023-06-23 16:57:09,@JakartaFairID,mamah,1
100304,0,1,0,2023-06-23 16:57:09,@JakartaFairID,senang,1
100305,0,1,0,2023-06-23 16:57:09,@JakartaFairID,belanja,1
100306,0,1,0,2023-06-23 16:57:09,@JakartaFairID,manja,1
100308,0,1,0,2023-06-23 16:57:09,@JakartaFairID,ayah,1
100309,0,1,0,2023-06-23 16:57:09,@JakartaFairID,senang,1
100310,0,1,0,2023-06-23 16:57:09,@JakartaFairID,otomotif,1
100311,0,1,0,2023-06-23 16:57:09,@JakartaFairID,kreatif,1
100313,0,1,0,2023-06-23 16:57:09,@JakartaFairID,kakak,1
100314,0,1,0,2023-06-23 16:57:09,@JakartaFairID,adik,1
100316,0,1,0,2023-06-23 16:57:09,@JakartaFairID,cari,1
100317,0,1,0,2023-06-23 16:57:09,@JakartaFairID,main,1
100319,0,1,0,2023-06-23 16:57:09,@JakartaFairID,perlu,1
100320,0,1,0,2023-06-23 16:57:09,@JakartaFairID,sekolah,1
100321,0,1,0,2023-06-23 16:57:09,@JakartaFairID,intip,1
100322,0,1,0,2023-06-23 16:57:09,@JakartaFairID,yuk,1
100323,0,1,0,2023-06-23 16:57:09,@JakartaFairID,hall,1
100324,0,1,0,2023-06-23 16:57:09,@JakartaFairID,hall,1
100326,0,1,0,2023-06-23 16:57:09,@JakartaFairID,tahu,1
100327,0,1,0,2023-06-23 16:57:09,@JakartaFairID,berapa,1
100328,0,1,0,2023-06-23 16:57:09,@JakartaFairID,lengkap,1
100329,0,1,0,2023-06-23 16:57:09,@JakartaFairID,isi,1
100331,0,1,0,2023-06-23 16:57:09,@JakartaFairID,keluarga,1
100333,0,0,0,2023-06-23 16:34:21,@JakartaFairID,admin,1
100334,0,0,0,2023-06-23 16:34:21,@JakartaFairID,kasih,1
100335,0,0,0,2023-06-23 16:34:21,@JakartaFairID,tahu,1
100337,0,0,0,2023-06-23 16:34:21,@JakartaFairID,spot,1
100338,0,0,0,2023-06-23 16:34:21,@JakartaFairID,kuliner,1
100339,0,0,0,2023-06-23 16:34:21,@JakartaFairID,admin,1
100340,0,0,0,2023-06-23 16:34:21,@JakartaFairID,mau,1
100341,0,0,0,2023-06-23 16:34:21,@JakartaFairID,asih,1
100342,0,0,0,2023-06-23 16:34:21,@JakartaFairID,tahu,1
100344,0,0,0,2023-06-23 16:34:21,@JakartaFairID,sih,1
100346,0,0,0,2023-06-23 16:34:21,@JakartaFairID,tuju,1
100348,0,0,0,2023-06-23 16:34:21,@JakartaFairID,tepat,1
100350,0,0,0,2023-06-23 16:34:21,@JakartaFairID,habis,1
100351,0,0,0,2023-06-23 16:34:21,@JakartaFairID,waktu,1
100352,0,0,0,2023-06-23 16:34:21,@JakartaFairID,libur,1
100353,0,0,0,2023-06-23 16:34:21,@JakartaFairID,sama,1
100354,0,0,0,2023-06-23 16:34:21,@JakartaFairID,keluarga,1
100355,1,0,0,2023-06-23 13:13:09,@JakartaFairID,sore,0
100357,1,0,0,2023-06-23 13:13:09,@JakartaFairID,admin,0
100359,1,0,0,2023-06-23 13:13:09,@JakartaFairID,update,0
100360,1,0,0,2023-06-23 13:13:09,@JakartaFairID,soal,0
100361,1,0,0,2023-06-23 13:13:09,@JakartaFairID,spot,0
100362,1,0,0,2023-06-23 13:13:09,@JakartaFairID,kuliner,0
100364,1,0,0,2023-06-23 13:13:09,@JakartaFairID,tinggal,0
100365,1,0,0,2023-06-23 13:13:09,@JakartaFairID,tune,0
100366,1,0,0,2023-06-23 13:13:09,@JakartaFairID,iya,0
100367,1,0,0,2023-06-23 13:13:09,@JakartaFairID,sobat,0
100368,1,0,0,2023-06-23 13:13:09,@JakartaFairID,jfk,0
100369,0,3,0,2023-06-23 09:01:43,@JakartaFairID,banyak,1
100370,0,3,0,2023-06-23 09:01:43,@JakartaFairID,banget,1
100373,0,3,0,2023-06-23 09:01:43,@JakartaFairID,nanyain,1
100374,0,3,0,2023-06-23 09:01:43,@JakartaFairID,admin,1
100375,0,3,0,2023-06-23 09:01:43,@JakartaFairID,soal,1
100376,0,3,0,2023-06-23 09:01:43,@JakartaFairID,enggak,1
100377,0,3,0,2023-06-23 09:01:43,@JakartaFairID,tiket,1
100380,0,3,0,2023-06-23 09:01:43,@JakartaFairID,enggak,1
100381,0,3,0,2023-06-23 09:01:43,@JakartaFairID,kalian,1
100382,0,3,0,2023-06-23 09:01:43,@JakartaFairID,bakal,1
100383,0,3,0,2023-06-23 09:01:43,@JakartaFairID,ramein,1
100384,0,3,0,2023-06-23 09:01:43,@JakartaFairID,enggak,1
100386,0,1,0,2023-06-23 08:54:01,@JakartaFairID,selamat,1
100387,0,1,0,2023-06-23 08:54:01,@JakartaFairID,pagi,1
100388,0,1,0,2023-06-23 08:54:01,@JakartaFairID,selamat,1
100389,0,1,0,2023-06-23 08:54:01,@JakartaFairID,hari,1
100390,0,1,0,2023-06-23 08:54:01,@JakartaFairID,apa,1
100391,0,1,0,2023-06-23 08:54:01,@JakartaFairID,kabar,1
100392,0,1,0,2023-06-23 08:54:01,@JakartaFairID,sobat,1
100393,0,1,0,2023-06-23 08:54:01,@JakartaFairID,jfk,1
100394,0,1,0,2023-06-23 08:54:01,@JakartaFairID,pagi,1
100397,0,1,0,2023-06-23 08:54:01,@JakartaFairID,pagi,1
100400,0,1,0,2023-06-23 08:54:01,@JakartaFairID,semangat,1
100401,0,1,0,2023-06-23 08:54:01,@JakartaFairID,iya,1
100402,0,1,0,2023-06-23 08:54:01,@JakartaFairID,hari,1
100404,0,1,0,2023-06-23 08:54:01,@JakartaFairID,buka,1
100405,0,1,0,2023-06-23 08:54:01,@JakartaFairID,jam,1
100406,0,1,0,2023-06-23 08:54:01,@JakartaFairID,wib,1
100407,0,1,0,2023-06-23 08:54:01,@JakartaFairID,iya,1
100408,0,1,0,2023-06-23 08:54:01,@JakartaFairID,sih,1
100409,0,1,0,2023-06-23 08:54:01,@JakartaFairID,you,1
100410,0,1,0,2023-06-23 08:54:01,@JakartaFairID,there,1
100411,0,0,0,2023-06-22 13:46:21,@FitFerry,warga,0
100412,0,0,0,2023-06-22 13:46:21,@FitFerry,bicara,0
100414,0,0,0,2023-06-22 13:46:21,@FitFerry,bahasa,0
100415,0,0,0,2023-06-22 13:46:21,@FitFerry,indonesia,0
100416,0,0,0,2023-06-22 13:46:21,@FitFerry,inggris,0
100418,0,0,0,2023-06-22 13:46:21,@FitFerry,sisa,0
100419,0,0,0,2023-06-22 13:46:21,@FitFerry,bahasa,0
100420,0,0,0,2023-06-22 13:46:21,@FitFerry,klakson,0
100421,0,0,0,2023-06-22 13:46:21,@FitFerry,selamat,0
100422,0,0,0,2023-06-22 13:46:21,@FitFerry,hut,0
100423,0,0,0,2023-06-22 13:46:21,@FitFerry,dki,0
100424,0,0,0,2023-06-22 13:46:21,@FitFerry,jakarta,0
100425,0,0,0,2023-06-22 13:46:21,@FitFerry,salam,0
100427,0,0,0,2023-06-22 13:46:21,@FitFerry,rantau,0
100428,0,0,0,2023-06-22 13:46:21,@FitFerry,rp,0
100429,0,0,0,2023-06-21 20:03:10,@JakartaFairID,jangan,0
100431,0,0,0,2023-06-21 20:03:10,@JakartaFairID,perut,0
100432,0,0,0,2023-06-21 20:03:10,@JakartaFairID,kosong,0
100433,0,0,0,2023-06-21 20:03:10,@JakartaFairID,buat,0
100434,0,0,0,2023-06-21 20:03:10,@JakartaFairID,kamu,0
100436,0,0,0,2023-06-21 20:03:10,@JakartaFairID,mau,0
100437,0,0,0,2023-06-21 20:03:10,@JakartaFairID,tonton,0
100438,0,0,0,2023-06-21 20:03:10,@JakartaFairID,music,0
100439,0,0,0,2023-06-21 20:03:10,@JakartaFairID,conce,0
100441,0,0,0,2023-06-21 20:03:10,@JakartaFairID,langsung,0
100443,0,0,0,2023-06-21 20:03:10,@JakartaFairID,makan,0
100445,0,0,0,2023-06-21 20:03:10,@JakartaFairID,food,0
100446,0,0,0,2023-06-21 20:03:10,@JakartaFairID,cousambil,0
100447,0,0,0,2023-06-21 20:03:10,@JakartaFairID,tonton,0
100448,0,1,0,2023-06-21 18:47:44,@JakartaFairID,jalan,0
100449,0,1,0,2023-06-21 18:47:44,@JakartaFairID,jalan,0
100450,0,1,0,2023-06-21 18:47:44,@JakartaFairID,versi,0
100451,0,1,0,2023-06-21 18:47:44,@JakartaFairID,admin,0
100454,0,1,0,2023-06-21 18:47:44,@JakartaFairID,rangka,0
100455,0,1,0,2023-06-21 18:47:44,@JakartaFairID,hut,0
100456,0,1,0,2023-06-21 18:47:44,@JakartaFairID,jakarta,0
100458,0,1,0,2023-06-21 18:47:44,@JakartaFairID,mana,0
100460,0,1,0,2023-06-21 18:47:44,@JakartaFairID,iya,0
100461,0,1,0,2023-06-21 17:35:42,@JakartaFairID,jalan,1
100462,0,1,0,2023-06-21 17:35:42,@JakartaFairID,jalan,1
100463,0,1,0,2023-06-21 17:35:42,@JakartaFairID,sama,1
100464,0,1,0,2023-06-21 17:35:42,@JakartaFairID,admin,1
100466,0,1,0,2023-06-21 17:35:42,@JakartaFairID,edisi,1
100467,0,1,0,2023-06-21 17:35:42,@JakartaFairID,hut,1
100468,0,1,0,2023-06-21 17:35:42,@JakartaFairID,jakarta,1
100470,0,1,0,2023-06-21 17:35:42,@JakartaFairID,kapai,1
100472,0,1,0,2023-06-21 17:35:42,@JakartaFairID,iya,1
100473,0,1,0,2023-06-21 17:35:42,@JakartaFairID,yuk,1
100474,0,1,0,2023-06-21 17:35:42,@JakartaFairID,ikut,1
100475,0,1,0,2023-06-21 17:35:42,@JakartaFairID,terus,1
100476,0,1,0,2023-06-21 17:35:42,@JakartaFairID,update,1
100478,0,1,0,2023-06-21 17:35:42,@JakartaFairID,admin,1
100480,0,1,0,2023-06-21 17:35:42,@JakartaFairID,tahu,1
100481,0,1,0,2023-06-21 17:35:42,@JakartaFairID,rangkai,1
100482,0,1,0,2023-06-21 17:35:42,@JakartaFairID,giat,1
100485,0,1,0,2023-06-21 17:35:42,@JakartaFairID,kamu,1
100486,0,1,0,2023-06-21 17:35:42,@JakartaFairID,laku,1
100488,0,1,0,2023-06-21 17:35:42,@JakartaFairID,rangka,1
100489,0,1,0,2023-06-21 17:35:42,@JakartaFairID,hut,1
100490,0,1,0,2023-06-21 17:35:42,@JakartaFairID,jakarta,1
100491,0,1,0,2023-06-21 09:25:50,@JakartaFairID,morning,1
100492,0,1,0,2023-06-21 09:25:50,@JakartaFairID,sobat,1
100493,0,1,0,2023-06-21 09:25:50,@JakartaFairID,jfk,1
100495,0,1,0,2023-06-21 09:25:50,@JakartaFairID,warga,1
100496,0,1,0,2023-06-21 09:25:50,@JakartaFairID,jakarta,1
100497,0,1,0,2023-06-21 09:25:50,@JakartaFairID,bagaimana,1
100498,0,1,0,2023-06-21 09:25:50,@JakartaFairID,konser,1
100499,0,1,0,2023-06-21 09:25:50,@JakartaFairID,malam,1
100500,0,1,0,2023-06-21 09:25:50,@JakartaFairID,keren,1
100501,0,1,0,2023-06-21 09:25:50,@JakartaFairID,banget,1
100502,0,1,0,2023-06-21 09:25:50,@JakartaFairID,enggak,1
100503,0,1,0,2023-06-21 09:25:50,@JakartaFairID,sih,1
100504,0,1,0,2023-06-21 09:25:50,@JakartaFairID,hari,1
100506,0,1,0,2023-06-21 09:25:50,@JakartaFairID,buka,1
100507,0,1,0,2023-06-21 09:25:50,@JakartaFairID,mulai,1
100508,0,1,0,2023-06-21 09:25:50,@JakartaFairID,jam,1
100509,0,1,0,2023-06-21 09:25:50,@JakartaFairID,wib,1
100510,0,1,0,2023-06-21 09:25:50,@JakartaFairID,pulang,1
100512,0,1,0,2023-06-21 09:25:50,@JakartaFairID,kantor,1
100513,0,1,0,2023-06-21 09:25:50,@JakartaFairID,tinggal,1
100514,0,1,0,2023-06-21 09:25:50,@JakartaFairID,langsung,1
100515,0,1,0,2023-06-21 09:25:50,@JakartaFairID,cu,1
100517,0,1,0,2023-06-21 09:25:50,@JakartaFairID,ajak,1
100518,0,1,0,2023-06-21 09:25:50,@JakartaFairID,keluarga,1
100520,0,1,0,2023-06-21 09:25:50,@JakartaFairID,buat,1
100521,0,1,0,2023-06-21 09:25:50,@JakartaFairID,hilang,1
100522,0,1,0,2023-06-21 09:25:50,@JakartaFairID,penat,1
100523,0,1,0,2023-06-20 20:06:25,@JakartaFairID,selesai,1
100524,0,1,0,2023-06-20 20:06:25,@JakartaFairID,jalan,1
100525,0,1,0,2023-06-20 20:06:25,@JakartaFairID,jalan,1
100526,0,1,0,2023-06-20 20:06:25,@JakartaFairID,hari,1
100531,0,1,0,2023-06-20 20:06:25,@JakartaFairID,tonton,1
100532,0,1,0,2023-06-20 20:06:25,@JakartaFairID,konser,1
100533,0,1,0,2023-06-20 20:06:25,@JakartaFairID,selamat,1
100534,0,1,0,2023-06-20 20:06:25,@JakartaFairID,nikmat,1
100535,0,1,0,2023-06-20 20:06:25,@JakartaFairID,konser,1
100537,0,1,0,2023-06-20 20:06:25,@JakartaFairID,terima,1
100538,0,1,0,2023-06-20 20:06:25,@JakartaFairID,kasih,1
100540,0,1,0,2023-06-20 20:06:25,@JakartaFairID,datang,1
100542,0,1,0,2023-06-20 20:06:25,@JakartaFairID,hari,1
100544,0,1,0,2023-06-20 20:06:25,@JakartaFairID,besok,1
100545,0,1,0,2023-06-20 20:06:25,@JakartaFairID,datang,1
100547,0,1,0,2023-06-20 20:06:25,@JakartaFairID,iya,1
100550,0,1,0,2023-06-20 20:06:25,@JakartaFairID,jalan,1
100551,0,1,0,2023-06-20 20:06:25,@JakartaFairID,jalan,1
100552,0,1,0,2023-06-20 20:06:25,@JakartaFairID,bareng,1
100554,0,1,0,2023-06-20 20:06:25,@JakartaFairID,love,1
100555,0,1,0,2023-06-20 20:06:25,@JakartaFairID,you,1
100556,0,1,0,2023-06-20 20:06:25,@JakartaFairID,all,1
100557,0,1,0,2023-06-20 20:06:25,@JakartaFairID,enjoy,1
100558,0,1,0,2023-06-20 20:06:25,@JakartaFairID,your,1
100559,0,1,0,2023-06-20 20:06:25,@JakartaFairID,time,1
100561,0,1,0,2023-06-20 19:56:55,@JakartaFairID,habis,1
100563,0,1,0,2023-06-20 19:56:55,@JakartaFairID,kampung,1
100564,0,1,0,2023-06-20 19:56:55,@JakartaFairID,betawi,1
100566,0,1,0,2023-06-20 19:56:55,@JakartaFairID,kangen,1
100567,0,1,0,2023-06-20 19:56:55,@JakartaFairID,sama,1
100568,0,1,0,2023-06-20 19:56:55,@JakartaFairID,pasar,1
100569,0,1,0,2023-06-20 19:56:55,@JakartaFairID,malam,1
100571,0,1,0,2023-06-20 19:56:55,@JakartaFairID,melipir,1
100572,0,1,0,2023-06-20 19:56:55,@JakartaFairID,dulu,1
100574,0,1,0,2023-06-20 19:56:55,@JakartaFairID,pasar,1
100575,0,1,0,2023-06-20 19:56:55,@JakartaFairID,malam,1
100576,0,1,0,2023-06-20 19:52:04,@JakartaFairID,seru,0
100577,0,1,0,2023-06-20 19:52:04,@JakartaFairID,seru,0
100579,0,1,0,2023-06-20 19:52:04,@JakartaFairID,kampung,0
100580,0,1,0,2023-06-20 19:52:04,@JakartaFairID,betawi,0
100581,0,1,0,2023-06-20 19:52:04,@JakartaFairID,ala,0
100582,0,1,0,2023-06-20 19:52:04,@JakartaFairID,admin,0
100583,0,1,0,2023-06-20 19:52:04,@JakartaFairID,kapai,0
100586,0,1,0,2023-06-20 19:29:30,@JakartaFairID,spot,0
100587,0,1,0,2023-06-20 19:29:30,@JakartaFairID,fotoable,0
100588,0,1,0,2023-06-20 19:29:30,@JakartaFairID,pas,0
100589,0,1,0,2023-06-20 19:29:30,@JakartaFairID,malam,0
100590,0,1,0,2023-06-20 19:29:30,@JakartaFairID,hari,0
100592,0,0,0,2023-06-20 18:22:25,@JakartaFairID,mudah,0
100593,0,0,0,2023-06-20 18:22:25,@JakartaFairID,gampang,0
100594,0,0,0,2023-06-20 18:22:25,@JakartaFairID,kepleset,0
