username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@juinx06,Oke mengurungkan niat ke PRJ hehehe,in,,,,106,2023-06-24T08:18:29.000Z,/juinx06/status/1672519552348090369
@wahju_wibowo,"Seharian di PRJ itu maling, bisa dapat segitu banyak HP. Komplotan sih ini, tdk hanya 2 orang itu saja, ada banyak teman2nya yg punya tugas masing2.",in,,,,398,2023-06-24T08:18:12.000Z,/wahju_wibowo/status/1672519478058561536
@J250901,Prj bener bener edan anjir,in,,,,86,2023-06-24T08:18:07.000Z,/J250901/status/1672519459049979906
@mattsolaro,Kita copet date di PRJ yuk,in,1,,1,573,2023-06-24T08:17:04.000Z,/mattsolaro/status/1672519196092268544
@puffkimchi,"OPEN JASTIP PRJ
~ Fee 5k
~ Via Shopee freeongkir
~ Katalog promo lainnya DM aja

#jastipprj #prj #jakartafair",in,,,2,714,2023-06-24T08:16:56.000Z,/puffkimchi/status/1672519162785329152
@Edis152,Di PRJ nampilin iklan underwear? ,in,7,,17,22.3K,2023-06-24T08:16:43.000Z,/Edis152/status/1672519107546320897
@duplicatejhope,korban kehilangan hp juga di prj ,in,,,,324,2023-06-24T08:11:14.000Z,/duplicatejhope/status/1672517728417218560
@frnndoyan,kebetulan lewat dan jngan bilang ini hilang di prj juga hpnya,in,1,,,288,2023-06-24T08:10:13.000Z,/frnndoyan/status/1672517471285444608
@yolandacitayem,"Udh tau lg PRJ, ngerayain balap2an motor ditengah jalan ampe ditutup. KOCAAAKKKKKKKK. yg ngerayain ama yg nge approved sama2 kocak. Macetnya ga di ukur2 kali sebelum nutup jalan depan prj wikend pula. @TMCPoldaMetro",in,1,,,105,2023-06-24T08:10:12.000Z,/yolandacitayem/status/1672517464486469633
@AkunApple1,HP papi gw aja hampir keambil kemarin malam waktu mau balik ke prj. Ditabok kepala pencopetnya dan si copetnya bilang maaf pak maaf pak krn kedorong,in,,,,47,2023-06-24T08:10:07.000Z,/AkunApple1/status/1672517446081851392
@wndrlast,prj rame banget njir,in,,,,88,2023-06-24T08:08:51.000Z,/wndrlast/status/1672517127738392576
@indri_puspo,"Minta tolong agar armada dari balai kota tujuan PRJ diperbanyak, karena penumpang semakin membludak. Terima kasih",in,1,,,64,2023-06-24T08:08:47.000Z,/indri_puspo/status/1672517109174370304
@violeidne,"betul, semoga next year bisa membawa wahana ini ke prj betulan.",in,1,,,39,2023-06-24T08:08:37.000Z,/violeidne/status/1672517069341081601
@Eldw111n,kalo ke prj wajib kemananya si,in,,,,11,2023-06-24T08:08:18.000Z,/Eldw111n/status/1672516986914627584
@violeidne,udah cocok ya aku jadi sie. dekorasinya prj?,in,1,,,24,2023-06-24T08:08:16.000Z,/violeidne/status/1672516980337954818
@violeidne,"yuk koko, pindahin dari therandel ke prj!",in,1,,,23,2023-06-24T08:07:44.000Z,/violeidne/status/1672516843687510016
@duldoel7,"Saran buat yang mau ke PRJ jgn naik TJ deh, lama banget nunggu nya bs smpe 1 jam, mending bawa kendaraan pribadi kalian",in,,,,168,2023-06-24T08:06:30.000Z,/duldoel7/status/1672516534898671617
@pawsdiaryy,Prj akwoakowk,in,,,,27,2023-06-24T08:06:28.000Z,/pawsdiaryy/status/1672516526916911104
@jheywichta,gegara oknum begini jd males ke PRJ asli :(,in,1,,,259,2023-06-24T08:06:10.000Z,/jheywichta/status/1672516450219851776
@alynnnnka,"Coba maling diluar prj. Udh abis di penyet warga
Masih untung jg ga mati 
Maling sm yg ngutang sama sama galak",in,,,,371,2023-06-24T08:05:17.000Z,/alynnnnka/status/1672516228974534657
@sarswp,"tahun lalu ke PRJ tbtb clutch suami gue yg isinya dompet kebuka dan dompetnya gak ada. doi udah bete males ngurus kartu2, pas pulang ternyata dompetnya di rumah 
jadi copetnya dapet zonk pas buka clutch suami gueh ",in,1,,,187,2023-06-24T08:04:31.000Z,/sarswp/status/1672516035994591232
@shalmicalr,relate (pernah dicopet hpnya di prj),in,,,,147,2023-06-24T08:04:15.000Z,/shalmicalr/status/1672515968231432192
@nyamucks,"Niat datang ke PRJ buat healing eh malah kena apes
Emang cocoknya digebuk aja tu copet

https://shope.ee/fFFIOuME?share_channel_code=7…",in,,,5,14.2K,2023-06-24T08:03:51.000Z,/nyamucks/status/1672515867710717952
@imsigul,Pas ke prj aja aku gak nemuin satu pun security kak,in,,,,43,2023-06-24T08:03:31.000Z,/imsigul/status/1672515783476531201
@cheguejkek,"Iya harus hati2 klau ke prj copet mengintai , taruh dikantong depan ,tas juga harus diposisi depan naruhnya dan selalu waspada",in,1,1,1,443,2023-06-24T08:02:37.000Z,/cheguejkek/status/1672515556023627776
@amasahii,ini kejadiannya kpn ya? temenku hp nya juga ilang di prj,in,,,,160,2023-06-24T08:02:05.000Z,/amasahii/status/1672515423039025152
@yuuzurinn_,kohakun mau ke prj tp g jd,in,1,,,24,2023-06-24T07:59:38.000Z,/yuuzurinn_/status/1672514806996406272
@txtdrfortuner,"Pencuri masuk PRJ gini brarti dia modal tiket masuk dulu donk ya, apa masuk gratis?",in,1,,,185,2023-06-24T07:59:02.000Z,/txtdrfortuner/status/1672514656454451201
@sierly_amalia2,Udh lama bgt ga ke prj ngapa jd banyak copet…..,in,,,,139,2023-06-24T07:57:50.000Z,/sierly_amalia2/status/1672514353529237509
@PT_Transjakarta,Hai kak. Headway layanan rute ke PRJ sekitar 15-30 menit dan waktu kedatangan bus tergantung situasi dan kondisi jalur. Terima kasih ^TH,in,1,,1,155,2023-06-24T07:57:47.000Z,/PT_Transjakarta/status/1672514342632443904
@rumahhantuindo,Ada kampung hantu di wing barat gedung pusat niaga PRJ,in,,,,115,2023-06-24T07:56:56.000Z,/rumahhantuindo/status/1672514129540837377
@Adhityarach,Stuck menuju PRJ,und,1,,,25,2023-06-24T07:56:50.000Z,/Adhityarach/status/1672514101594169344
@Gunawanpark,"Itu telat ya karena nunggu bus yg angkut penonton dari PRJ, memang fasilitas gk mendukung kok
Makanya sekarang Persija blom mau sewa JIS
Tp klo dikit yg nonton sih bisa aja",in,,,,256,2023-06-24T07:56:35.000Z,/Gunawanpark/status/1672514040890015746
@syamila_8,"Yg sering ke prj Jakarta, hati hati yah bawa barang  bawaan pribadi nya.
Jangan sampe kena copet.

Dua orang pelaku pencopetan berhasil diamankan karena ketahuan mencopet seorang korban.",in,1,,3,912,2023-06-24T07:55:30.000Z,/syamila_8/status/1672513768465797120
@Jelliesjr_,"“Eh mau kemana” 

Yg hapenya ilang pas di prj manggaa di cek nih",in,,,,60,2023-06-24T07:52:36.000Z,/Jelliesjr_/status/1672513038560423942
@BahasBus,Tapi kalo ke PRJ naik TJ juga harus mau antre yang gak sebentar :),in,,,,90,2023-06-24T07:52:25.000Z,/BahasBus/status/1672512991877799938
@Shittyfatboy,"Info dong, ada kontak yg ngeamanin hpnya ga ya? Temen hpnya ilang kemarin, dilacak icloudnya masih ada di PRJ.",in,,,,98,2023-06-24T07:52:24.000Z,/Shittyfatboy/status/1672512987108876290
@knsux,Prj prj banyak copet jd mikir2x mau kesana,in,,,,435,2023-06-24T07:52:24.000Z,/knsux/status/1672512986756571137
@Saputra__i,Kerja di prj emang gitu rip bikin stres,in,1,,,50,2023-06-24T07:52:07.000Z,/Saputra__i/status/1672512915826692096
@pineanple,Aespa abis konser ke prj kali ya,in,1,,,129,2023-06-24T07:50:48.000Z,/pineanple/status/1672512582647939072
@mojiatoru,"Kemaren ketemu tante2 yang beli hp di prj, doi cerita katanya hp nya kena maling di prj. Jadi hati2 ya yang ke prj",in,,,1,881,2023-06-24T07:50:42.000Z,/mojiatoru/status/1672512559113728000
@binnchoii,"loh prj kan rame banget, kok bisa nyolong sampe 5 hp apa pada gk liat si bapak ini nyolong?",in,21,3,9,25.7K,2023-06-24T07:50:19.000Z,/binnchoii/status/1672512463613599747
@IIRUNITED,"Malam minggu nggak harus pacaran, coba ke PRJ jaga stand pameran, selain menguntungkan siapa tahu jodoh dipertemukan.",in,,,,69,2023-06-24T07:50:18.000Z,/IIRUNITED/status/1672512458593046528
@dnayskie,wtb tiket prj tanggal 7 jkt48,in,4,1,,490,2023-06-24T07:50:08.000Z,/dnayskie/status/1672512416050184192
@raflifachrezi__,P ke PRJ YU,in,,,,424,2023-06-24T07:49:22.000Z,/raflifachrezi__/status/1672512222927659008
@ippact,PRJ sebulan dah bisa buka counter ,in,1,,13,18.5K,2023-06-24T07:48:52.000Z,/ippact/status/1672512095584407552
@ronelf_,Copet mayasari pindah ke prj skrng,in,,,2,"2,492",2023-06-24T07:48:00.000Z,/ronelf_/status/1672511878172639234
@jheywichta,"Ade gua ilang di PRJ Minggu kemaren tuh, wkwk",in,1,,,964,2023-06-24T07:47:35.000Z,/jheywichta/status/1672511773487022080
@Cheese1Choco,Mau beli tiket prj di web eh malah sold out. Kayaknya hariini penuh bgt ya?,in,,,,198,2023-06-24T07:47:22.000Z,/Cheese1Choco/status/1672511718457765888
@ItsMeeeeBella,PRJ (Pekan Raya Jambret),in,,,,387,2023-06-24T07:47:08.000Z,/ItsMeeeeBella/status/1672511659561349120
@greenshortalien,"Inilah knp 5thn gw tinggal di Jkt blm prnh kpngin ke PRJ. Udh byk cerita copet2 kyk gni di PRJ, ngeri sendiri jadinya. Udh byk copet, desek2an ogah bgt. Mending jastip sama tmen kantor cuma goceng doang ",in,,,,267,2023-06-24T07:45:55.000Z,/greenshortalien/status/1672511356954607618
@yesimfinethanku,"ini kemaren banget w ke prj, dan pas liat udh berhasil diamanin sih sm anggota yg jaga",in,,,,82,2023-06-24T07:45:30.000Z,/yesimfinethanku/status/1672511250503442432
@NoonaZeezee,Dari dulu ga pernah tertarik ke PRJ - pernah ke sana sekali apa dua kali gitu tapi dah keburu males belanja pas nyampe sana ,in,,,,62,2023-06-24T07:43:21.000Z,/NoonaZeezee/status/1672510710075752449
@afandhiii,Apakah mereka yang nyopet hp ane di PRJ 2016? Huhu,in,,,,122,2023-06-24T07:42:35.000Z,/afandhiii/status/1672510515988529153
@Key4542,Mauu ke prj:(,in,,,,134,2023-06-24T07:41:39.000Z,/Key4542/status/1672510280738422784
@foreveirmore,prj macet parah,in,,,1,153,2023-06-24T07:41:12.000Z,/foreveirmore/status/1672510166187532293
@pvtrysnoopy,"Gue juga pernah ilang gelang emas murni di prj tahun lalu, mana itu gelang turunan ibu sampe sekarang gue belum ngasih tau, takut banget huwaaa",in,,,,230,2023-06-24T07:40:32.000Z,/pvtrysnoopy/status/1672510001766866945
@rock888men,Prj teh semacam mall?,in,1,,,48,2023-06-24T07:39:42.000Z,/rock888men/status/1672509788725583876
@RanggaLupaLagi,Ternyata di PRJ byk copet @edelwaisyy wkwk,in,,,,104,2023-06-24T07:39:36.000Z,/RanggaLupaLagi/status/1672509763614302209
@daytiess,kalo lagi di bogor kayanya w dah ngajakin meh ke prj deh,in,1,,,76,2023-06-24T07:39:21.000Z,/daytiess/status/1672509700917829632
@Indinaneno,"Siang min, untuk bus yg ke prj interval nya berapa lama ya min tiap bus nya?",in,1,,,150,2023-06-24T07:39:15.000Z,/Indinaneno/status/1672509677022871553
@sleepythinker06,"Aku lagi di prj nih kak, mau jastip ngga heheh",in,,,,87,2023-06-24T07:38:28.000Z,/sleepythinker06/status/1672509479689265154
@yeovinee,mau ke prj,in,1,,,55,2023-06-24T07:38:23.000Z,/yeovinee/status/1672509458130546688
@B009HANAMICHI,Mau ciki yang bungkus gede kaya di prj,in,,,,63,2023-06-24T07:38:14.000Z,/B009HANAMICHI/status/1672509421904343041
@sleepythinker06,"Aku kak, sekarang lagi di prj nih",in,,,,47,2023-06-24T07:37:45.000Z,/sleepythinker06/status/1672509299543912451
@iumoomoo_id,"Ke PRJ ga komplit klo ga beli ciki dan momogi. Trus tergoda bakpia tugu, ayang yang mau tapi apa daya exp cepet bgt.",in,3,,4,583,2023-06-24T07:37:07.000Z,/iumoomoo_id/status/1672509139988406272
@EyesBloody7,Wah wah emang banyak copet di prj tuh,in,,,,525,2023-06-24T07:37:06.000Z,/EyesBloody7/status/1672509137228562432
@yonamezzz,wah di stasiun isinya jajanan prj smw,in,,,,65,2023-06-24T07:32:39.000Z,/yonamezzz/status/1672508016435019777
@Riosupergrande,"Ga worth it banget ke #PRJ. 4,5 jam antri menuju parkir dan nyari parkir dan tetep ga dapet. 
Salah banget beli tiket online, percuma ga bisa ke pake masuk PRJ.
Bertahun-tahun mengelola PRJ, pengelola ga belajar ya soal parkir.
#PRJpayah",in,1,,,553,2023-06-24T07:32:27.000Z,/Riosupergrande/status/1672507965906235392
@ibnux,"3 jam perjalanan menuju PRJ
Dan belum sampai ",in,3,,,600,2023-06-24T07:32:04.000Z,/ibnux/status/1672507870200619012
@megahds,Bisa gak yaa pameran pameran kaya PRJ itu gak berisik sama gak rame ya? Intovert kek gue tersiksa -___-,in,,,,50,2023-06-24T07:31:53.000Z,/megahds/status/1672507825086685184
@ArsyYulifa,Wishlist dari masih piyik yg belum terealisasi adalah ke PRJ ,in,,,,39,2023-06-24T07:30:11.000Z,/ArsyYulifa/status/1672507397167001602
@yusron_lia,"Bgst maling nya mau ke prj lg x ya buat maling hp org, tp kenepa hp gue dibawa2 wkwk",in,2,,1,736,2023-06-24T07:29:38.000Z,/yusron_lia/status/1672507259086344193
@Sufnoo,"WKWKWK KUE.A, MAKASIH NUNNN, NANTI GUE KE PRJ DULU YEEE BELIIN BUNGKUSAN CIKI 10 REBUAN BUAT NARA!!",in,,1,,105,2023-06-24T07:29:37.000Z,/Sufnoo/status/1672507251293323264
@karinaaprizaa,Yg maling hp di prj ko gua mala lebih kasihan sama si tukang malingnya ya,in,1,,,54,2023-06-24T07:29:25.000Z,/karinaaprizaa/status/1672507201209118720
@kurakuraturtlee,gas prj,in,1,,,51,2023-06-24T07:29:00.000Z,/kurakuraturtlee/status/1672507099413356544
@PT_Transjakarta,"Hai kak, Selama PRJ berlangsung, Transjakarta mengoperasikan rute khusus, antara lain: 2C, PRJ1, PRJ2, dan PRJ3. Terima kasih ^ZL",in,,,,395,2023-06-24T07:27:42.000Z,/PT_Transjakarta/status/1672506769929560064
@OscarEchoNov,PRJ ngapa jadi Pekan Raya Jambret ,in,,,,73,2023-06-24T07:24:51.000Z,/OscarEchoNov/status/1672506053618180096
@080895CHEOL,ad acara apan selaen prj yg ktnya ada balapan (source bpk sy),in,,,,31,2023-06-24T07:24:24.000Z,/080895CHEOL/status/1672505940367785985
@xyzjsim,"open jastip prj, buat kali nih yang mager dateng langsung boleh banget jastip di kita, jasa jastip 4k-10k 
YUK SEGERA JASTIP DI KITA",in,1,,,233,2023-06-24T07:22:46.000Z,/xyzjsim/status/1672505527837016064
@DitimeId,Open Jastip Jakarta Fair PRJ. Bebas disuruh apa aja,in,,1,,297,2023-06-24T07:21:57.000Z,/DitimeId/status/1672505322492301312
@kenapaboong,WTS TIKET MASUK JAKARTA FAIR hari ini tgl 24 underprice bangett siapa yg mau wtb wts jfk jakarta fair kemayoran prj #zonauang #zonajajan,in,2,,,"1,015",2023-06-24T07:21:00.000Z,/kenapaboong/status/1672505084091981824
@baekcamy,Wtb tiket jakarta fair prj 24 juni hari ini non konser 1 pcs,in,2,,,555,2023-06-24T07:19:47.000Z,/baekcamy/status/1672504778054828032
@FatahillahM1_,Hati hati guys yang mau ke PRJ,in,,,,34,2023-06-24T07:18:34.000Z,/FatahillahM1_/status/1672504472730476544
@masterando,"Mumpung masih sisa 20 harian lagi dan masih ada free pass, sebaiknya buat wishlist di PRJ kali ya",in,2,,,165,2023-06-24T07:16:01.000Z,/masterando/status/1672503829940834304
@helicewain,"Gimana sih Dyandra nyari vendor, masa bikin gate aja bisa kalah megah sama instalasi booth brand FMCG di PRJ.  https://twitter.com/fanboyjaim/status/1672180280503988225…",in,,,,364,2023-06-24T07:15:11.000Z,/helicewain/status/1672503618879225856
@izzyapps_id,"wts tiket prj 2 orang 80k aja, yang mau dm aja ya",in,,,,46,2023-06-24T07:15:02.000Z,/izzyapps_id/status/1672503585148661761
@jngworeology,aespa kata gue lu mampir dulu si ke prj palingg ngga 2 jam,in,,,,72,2023-06-24T07:13:50.000Z,/jngworeology/status/1672503281652994048
@TwoKidsNoJob40,Makanya jangan ke PRJ.,in,,,,154,2023-06-24T07:12:50.000Z,/TwoKidsNoJob40/status/1672503030917529600
@noutshel,yah gi pdhl mo gua ajak ke prj ,in,,,,115,2023-06-24T07:11:44.000Z,/noutshel/status/1672502751576887297
@triasrahman,"WTS Tiket PRJ hari ini (24 Jun 2023)
2 pax non konser Rp 75k saja. Ga jadi berangkat.

#wts #wtb #prj",in,3,,,550,2023-06-24T07:11:33.000Z,/triasrahman/status/1672502706135777280
@Jayusian,Kapan waktu terbaik untuk ke prj?,in,,,,127,2023-06-24T07:09:58.000Z,/Jayusian/status/1672502306150187008
@oceanmoonskies,untung semalem gak jadi beli tiket prj buat hari ini. kalo gak angus dah tu tiket.,in,1,,,113,2023-06-24T07:09:53.000Z,/oceanmoonskies/status/1672502287837843456
@oceanmoonskies,ada yg janjian survey kontrakan trs lanjut mau ke prj TAPI ketiduran adaaaa,in,1,,,64,2023-06-24T07:09:09.000Z,/oceanmoonskies/status/1672502100948029441
@indomiepakenas1,"Lupa banget gimana, karena waktu masih bocil, emang dari dulu selalu rame event PRJ",in,,,,57,2023-06-24T07:08:14.000Z,/indomiepakenas1/status/1672501870898876416
@Macllan69,"DM sini, nanti aku aja ke prj",in,,,,42,2023-06-24T07:07:41.000Z,/Macllan69/status/1672501735326367745
@kittypurrrr1,gas prj,in,,,,42,2023-06-24T07:06:55.000Z,/kittypurrrr1/status/1672501539058122753
@hasanbunir,Hati2 dikeramaian banyak kejahatan yg tanpa kita sadari...tahun lalu adik ipar kehilangan belanjaan dan tas di PRJ,in,,,,55,2023-06-24T07:05:43.000Z,/hasanbunir/status/1672501240369156096
@eNurkholis,"PRJ Anjing, macet gak ngotak",in,1,,1,223,2023-06-24T07:05:26.000Z,/eNurkholis/status/1672501167623143424
@indomiepakenas1,"26 tahun tinggal di Jakarta, cuma sekali gue dateng ke PRJ",in,2,,,230,2023-06-24T07:03:51.000Z,/indomiepakenas1/status/1672500766786097153
@dimpliecheek,prj sampe tgl brp?,in,1,,,101,2023-06-24T07:02:35.000Z,/dimpliecheek/status/1672500450581700608
@Fadil_80,"Alhamdulillah setelah 1 jam, akhirnya tiba diputeran arah menuju Gerbang PRJ Kemayoran. Tinggal perjuangan lagi sampai gerbang utama masuk PRJ Kemayoran nya, ada apa sih macetnya ape banget banget gini
@TMCPoldaMetro
@RadioElshinta",in,,1,1,"1,560",2023-06-24T07:01:30.000Z,/Fadil_80/status/1672500177020780544
@keepshanee,Brengsek hari ini disuruh ke prj :<,in,,,,132,2023-06-24T07:01:27.000Z,/keepshanee/status/1672500164513402881
@aprfifteen,ke prj? pernahh,in,,,,37,2023-06-24T07:01:24.000Z,/aprfifteen/status/1672500153532706817
@kaiii_naaa,scarlett gabuka booth di PRJ kayaknya karna duitnya abis buat bayar exo,in,,,,137,2023-06-24T07:00:35.000Z,/kaiii_naaa/status/1672499947437170688
@VIVAcoid,Viral Sepasang Suami-Istri Tertangkap Basah Curi Handphone Pengunjung PRJ #trending,in,,,1,873,2023-06-24T07:00:05.000Z,/VIVAcoid/status/1672499820542693376
@dja06213,hai kak tgl 1 aku ke prj kalau mau nitip bisa dm ig @stillrare.id,in,,,,51,2023-06-24T06:58:33.000Z,/dja06213/status/1672499436789067776
@PT_Transjakarta,Hai Kak. Saat ini tersedia 4 rute ke PRJ : https://twitter.com/PT_Transjakarta/status/1669102412391665664… . Terima kasih ^Ir,in,,,,191,2023-06-24T06:56:56.000Z,/PT_Transjakarta/status/1672499028745920513
@lisamaniezz,"@PT_Transjakarta dari stasiun palmerah, hari sabtu mau ke prj naik apa?",in,2,,,162,2023-06-24T06:56:09.000Z,/lisamaniezz/status/1672498829630013440
@PargoyID,Hati-Hati! Komplotan Pencuri HP Berkeliaran di PRJ 2023 https://pargoy.id/hati-hati-komplotan-pencuri-hp-berkeliaran-di-prj-2023… #jokowi #aniesbaswedan #jktinfo #jktinformasi #jktterkini #prj2023 #jakartafair #beritahariini #beritaterkini #beritaterbaru #beritaviral #Siang,in,,,,125,2023-06-24T06:55:23.000Z,/PargoyID/status/1672498640047472640
@farhan_fevrier,Ke prj yuk,in,1,,,107,2023-06-24T06:53:06.000Z,/farhan_fevrier/status/1672498064312111105
@tabul_ian,"Di PRJ padahal ga murah2 makanannya loh, tapi emang nyari uvorianya aja sih",in,,,,133,2023-06-24T06:51:29.000Z,/tabul_ian/status/1672497657078775808
@maswawan03,Siang @PT_Transjakarta . Ada informasi nggak untuk armada ke PRJ dari Halte Pasar Baru Timur? Sudah 1 jam nggak ada yang lewat. Dan halte penuh. Tolong dibalas ya. Terima kasih. ,in,1,,,694,2023-06-24T06:51:18.000Z,/maswawan03/status/1672497611931287552
@PT_Transjakarta,Hai kak. Headway layanan rute ke PRJ sekitar 15-30 menit dan waktu kedatangan tergantung situasi dan kondisi jalur. Terima kasih ^RZK,in,1,,,108,2023-06-24T06:50:54.000Z,/PT_Transjakarta/status/1672497509497708544
@syawalleehid,"Pedahal kenangan ke prj beli helm half face pertama kali waktu tahun 2008, yah dikotori sama tangan2 jahil seperti mereka jd males dah ksna ",in,,,31,24.1K,2023-06-24T06:49:48.000Z,/syawalleehid/status/1672497232002838533
@crispyporkbely,Min ini ada di prj ga? Mau bgt kalo ad asffghjkl qqh,in,,,,107,2023-06-24T06:48:54.000Z,/crispyporkbely/status/1672497005497827331
@littlesweetdump,Pengen ke prj tapi mager bgt keluar rumah,in,2,,2,215,2023-06-24T06:48:35.000Z,/littlesweetdump/status/1672496925843820544
@lapsamana,nanti kita ngejamet di prj,in,,,,28,2023-06-24T06:47:34.000Z,/lapsamana/status/1672496669613785090
@kyoongpcy_,pengen bgt ke prj ,in,,,,62,2023-06-24T06:46:55.000Z,/kyoongpcy_/status/1672496506044317696
@MyDisability_,Waduh rencana mau ajak istri ke PRJ tapi karena info ini sedikit khawatir semoga banyak tim pengamanan agar acara ini tidak tercoreng,in,,,,"1,438",2023-06-24T06:46:13.000Z,/MyDisability_/status/1672496332123037696
@yuniisabrinaa,Tidak menerima ajakan ke PRJ ,in,,,,43,2023-06-24T06:46:12.000Z,/yuniisabrinaa/status/1672496326238699520
@frutangenaktau,gak worth it sumpah prj brngkt jam setengah 10 jam 14 dpt parkir aja gk,in,,,,244,2023-06-24T06:46:00.000Z,/frutangenaktau/status/1672496276632641536
@jurigtundagan,Di PRJ liat apaan ily?,in,,1,,55,2023-06-24T06:45:18.000Z,/jurigtundagan/status/1672496100228612096
@bibim_bim,"Inget ya inget !!! Jgn nyalah nyalahin POLISI,Inget jgn nyalah nyalahin POLISI !!! masuk POLISI udah GRATISS!!!..POLISI gak cuma ngurusin copet atau rakyat yg penting kek kalian ..silahkan kalian komplain ke pihak penyelenggara PRJ ..Ok boss",in,,,,652,2023-06-24T06:43:30.000Z,/bibim_bim/status/1672495648107814912
@thecandleone,Hi ka masih butuh tiket prj kah?,in,,,,65,2023-06-24T06:43:28.000Z,/thecandleone/status/1672495640696471552
@hulberiu,Wahana ini harus ada di PRJ. ,in,1,,,65,2023-06-24T06:42:12.000Z,/hulberiu/status/1672495319039483905
@gasukatimunn,"Hahahahahahaaa mau semenarik apapun PRJ, bagi gw udah kapok karena hape gw ilang juga disitu.",in,,,,204,2023-06-24T06:30:31.000Z,/gasukatimunn/status/1672492380908564481
@Goen_Prayoga,"Jngn di prj, di istiqlal aja masih ada yg begini kok
Biasanya ibuk2 yg pura2 shalat ngambilin tas pengunjung yg shalat juga. Kemarin juga gubernur jabar ngomong klo di Al jabar hilang ribuan Al-quran ",in,,,,324,2023-06-24T06:30:20.000Z,/Goen_Prayoga/status/1672492333991071745
@Yusriliza30,Otw nyopet neng prj?,in,1,,,56,2023-06-24T06:30:09.000Z,/Yusriliza30/status/1672492289095254016
@Farisrft,"Ini efek dari ""Street Race"" yang di selengarakan 24-25 karena jalanan nya di tutup
padahal jalanan udah rame gara2 PRJ malah bikin street race
buset deh.",in,1,1,,220,2023-06-24T06:30:02.000Z,/Farisrft/status/1672492259244412929
@b20thcentury,pengen prj date :(,in,,,,133,2023-06-24T06:29:18.000Z,/b20thcentury/status/1672492072283308033
@Vinoniv16,Silahkan kak motor sepeda listriknya lagi promo di prj nih.,in,,,1,506,2023-06-24T06:29:17.000Z,/Vinoniv16/status/1672492071721259009
@adpatricias,INI KITA LAGI DI THERANDEL ATAU PRJ YA ,in,2,,,165,2023-06-24T06:28:44.000Z,/adpatricias/status/1672491930012512256
@AdolfNgiler,Emng paling gampang nyopet di tempat rame kek PRJ gini dempet2 an,in,,,,75,2023-06-24T06:27:42.000Z,/AdolfNgiler/status/1672491672448692224
@antaranews,Warga antusias manfaatkan TransJakarta menuju PRJ,in,,,2,639,2023-06-24T06:23:33.000Z,/antaranews/status/1672490627475603456
@AryaNovrianus,Waspada copet di PRJ,in,1,26,79,"7,062",2023-06-24T06:22:06.000Z,/AryaNovrianus/status/1672490260671123456
@bayeg,Live report PRJ dong. Sepadet itu kah? Hha,in,1,,,45,2023-06-24T06:21:02.000Z,/bayeg/status/1672489991598137345
@rioinfani,wkwk daripada ke prj mendingan gue rebahan di rumah,in,,,,59,2023-06-24T06:20:58.000Z,/rioinfani/status/1672489978725810176
@onyoursohn,WTS 2 tiket pekan raya jakarta (PRJ) tanggal 24 juni 2023 hari ini non konser. Price 35k each,in,4,,,378,2023-06-24T06:18:22.000Z,/onyoursohn/status/1672489322455629824
@cipaapaw,hmm kepo bgt mo ke prj,in,2,,,70,2023-06-24T06:18:17.000Z,/cipaapaw/status/1672489302478188544
@haojincentric,Yah pdhl mau aku ajak ke PRJ ambilin gratisan disono,in,,,,195,2023-06-24T06:16:41.000Z,/haojincentric/status/1672488897572663299
@speakgoods,Coldplay cocoknya jadi band pembuka Slank aja di PRJ ndan,in,,,1,176,2023-06-24T06:15:03.000Z,/speakgoods/status/1672488486602158082
@nggaprast,"ini kejadian semalam di prj juga, temenku langsung kontak aku buat ngelacak lewat icloud semoga masuh bisa ketemu",in,,1,1,"3,181",2023-06-24T06:14:26.000Z,/nggaprast/status/1672488334663499777
@_kimmoodz,Ke prj sambil bawa lanyard OOLI JKT kemarin buat dicantolin ke hp biar aman,in,1,,,206,2023-06-24T06:13:44.000Z,/_kimmoodz/status/1672488156246200322
@wisnudjati,Ke PRJ macet total .... Nggak bisa jalan dari sejam lalu. Katanya 8 menit tp stuck. @DKIJakarta tolong dibenahi. Mau nggak jadi ke sini sudah terjebak macet dari tadi.  @JIExpo @JakartaFairID,in,3,,2,910,2023-06-24T06:10:52.000Z,/wisnudjati/status/1672487435589255168
@gojekbeks,PRJ penuh,in,,,,92,2023-06-24T06:10:41.000Z,/gojekbeks/status/1672487390143987712
@nucatto,Jauh jauh ke prj pas nyampe disambutnya sama bittersweet,in,1,,,120,2023-06-24T06:10:34.000Z,/nucatto/status/1672487357864624129
@eigeradventure,"Weekend bingung mau kemana? Mending dateng ke PRJ terus kunjungi booth EIGER di Hall D no.26, karena banyak banget diskon yang bisa Eigerian dapetin!

Mulai dari diskon 10% all item, dan diskon upto 50% selected item!

#EIGERTropicalAdventure",in,2,2,37,"3,758",2023-06-24T06:00:01.000Z,/eigeradventure/status/1672484705177047040
@4SASHITERU,PRJ with Hikun ,in,,,,48,2023-06-24T05:58:34.000Z,/4SASHITERU/status/1672484340541050882
@Sansokhu,Lapor Pak! Ramai ga pake lancar. Tolong petugas nya cek jalur sekitar PRJ Pak. Kusut karena penutupan jalur event streetrace ,in,,,,78,2023-06-24T05:57:26.000Z,/Sansokhu/status/1672484052769869824
